Quanlity,Day,Sample,Abun
intermediate,0,yeast.machine.1,5.00E-05
intermediate,0,yeast.machine.2,0.0001
intermediate,0,yeast.machine.3,0.033299958
good,0,yeast.manual.1,0.001225
good,0,yeast.manual.10,0.00105
good,0,yeast.manual.11,0.0007
good,0,yeast.manual.2,0.00085
good,0,yeast.manual.3,0.000575
good,0,yeast.manual.4,0.0001
poor,0,yeast.manual.5,0.000125
poor,0,yeast.manual.6,0.0001
good,0,yeast.manual.7,0.0001
poor,0,yeast.manual.8,0
poor,0,yeast.manual.9,5.00E-05
