Quanlity,Day,Sample,Abun
intermediate,0,yeast.machine.1,0.0001
intermediate,0,yeast.machine.2,5.00E-05
intermediate,0,yeast.machine.3,0.001970221
good,0,yeast.manual.1,0.000425
good,0,yeast.manual.10,0.002125
good,0,yeast.manual.11,0.000925
good,0,yeast.manual.2,0.000675
good,0,yeast.manual.3,0.00125
good,0,yeast.manual.4,0.001225
poor,0,yeast.manual.5,0.0006
poor,0,yeast.manual.6,0.00095
good,0,yeast.manual.7,0.000425
poor,0,yeast.manual.8,0.0001
poor,0,yeast.manual.9,0.000425
