Quality,Day,Sample,Abun
intermediate,0,yeast.machine.1,0.0001
intermediate,0,yeast.machine.2,5.00E-05
intermediate,0,yeast.machine.3,0.000161493
good,0,yeast.manual.1,0.000475
good,0,yeast.manual.10,0.00065
good,0,yeast.manual.11,0.00025
good,0,yeast.manual.2,0.0003
good,0,yeast.manual.3,0.0004
good,0,yeast.manual.4,0.0003
poor,0,yeast.manual.5,7.50E-05
poor,0,yeast.manual.6,0.00015
good,0,yeast.manual.7,7.50E-05
poor,0,yeast.manual.8,7.50E-05
poor,0,yeast.manual.9,5.00E-05
