Quality,Day,Sample,Abun
intermediate,0,yeast.machine.1,0
intermediate,0,yeast.machine.2,0.000425
intermediate,0,yeast.machine.3,0.001195052
good,0,yeast.manual.1,5.00E-05
good,0,yeast.manual.10,0.000275
good,0,yeast.manual.11,7.50E-05
good,0,yeast.manual.2,0
good,0,yeast.manual.3,0.000175
good,0,yeast.manual.4,0.000425
poor,0,yeast.manual.5,2.50E-05
poor,0,yeast.manual.6,0
good,0,yeast.manual.7,2.50E-05
poor,0,yeast.manual.8,0
poor,0,yeast.manual.9,2.50E-05
