Quality,Day,Sample,Abun
intermediate,0,yeast.machine.1,2.50E-05
intermediate,0,yeast.machine.2,0.000325
intermediate,0,yeast.machine.3,0.000581377
good,0,yeast.manual.1,0.0002
good,0,yeast.manual.10,0.000525
good,0,yeast.manual.11,0.00015
good,0,yeast.manual.2,0.00025
good,0,yeast.manual.3,0.0002
good,0,yeast.manual.4,0.0003
poor,0,yeast.manual.5,2.50E-05
poor,0,yeast.manual.6,0
good,0,yeast.manual.7,5.00E-05
poor,0,yeast.manual.8,0
poor,0,yeast.manual.9,2.50E-05
