Quality,Day,Sample,Abun
intermediate,0,yeast.machine.1,0.0001
intermediate,0,yeast.machine.2,0.00015
intermediate,0,yeast.machine.3,0.000613675
good,0,yeast.manual.1,0.000175
good,0,yeast.manual.10,0.0008
good,0,yeast.manual.11,0.000475
good,0,yeast.manual.2,0.0002
good,0,yeast.manual.3,0.0003
good,0,yeast.manual.4,0.000175
poor,0,yeast.manual.5,5.00E-05
poor,0,yeast.manual.6,2.50E-05
good,0,yeast.manual.7,2.50E-05
poor,0,yeast.manual.8,2.50E-05
poor,0,yeast.manual.9,0
