Quality,Day,Sample,Abun
good,0,wine.machine2.14..1,0.0005
good,0,wine.machine2.14..2,0.000533333
good,0,wine.machine2.16,0.000356309
good,0,wine.machine2.2,0.00073496
good,0,wine.machine2.4,0.000388117
good,0,wine.machine2.7..1,0.000636815
good,0,wine.machine2.7..2,0.000596052
good,0,wine.machine3.14..1,0
good,0,wine.machine3.14..2,0.00011241
good,0,wine.machine3.16,0.000171739
good,0,wine.machine3.2,6.97E-05
good,0,wine.machine3.4,0.000166667
good,0,wine.machine3.7,0.000166667
