Day,Quality,Sample,Abun
0,good,wine.machine2.14..1,3.33333E-05
0,good,wine.machine2.14..2,0
0,good,wine.machine2.16,0
0,good,wine.machine2.2,3.49981E-05
0,good,wine.machine2.4,7.05667E-05
0,good,wine.machine2.7..1,0
0,good,wine.machine2.7..2,3.50619E-05
0,good,wine.machine3.14..1,0
0,good,wine.machine3.14..2,0
0,good,wine.machine3.16,3.43477E-05
0,good,wine.machine3.2,3.4825E-05
0,good,wine.machine3.4,0
0,good,wine.machine3.7,3.33333E-05
