Day,Quality,Sample,Abun
0,intermediate,yeast.machine.1,3.33333E-05
0,intermediate,yeast.machine.2,3.42313E-05
0,intermediate,yeast.machine.3,0
0,good,yeast.manual.1,0
0,good,yeast.manual.10,0
0,good,yeast.manual.11,0
0,good,yeast.manual.2,0
0,good,yeast.manual.3,0
0,good,yeast.manual.4,0.001779419
0,poor,yeast.manual.5,0.0017
0,poor,yeast.manual.6,0.001269205
0,good,yeast.manual.7,0.001566667
0,poor,yeast.manual.8,0.001266058
0,poor,yeast.manual.9,0.001366667
