Day,Quality,Sample,Abun
0,intermediate,yeast.machine.1,3.33333E-05
0,intermediate,yeast.machine.2,0
0,intermediate,yeast.machine.3,0
0,good,yeast.manual.1,3.49626E-05
0,good,yeast.manual.10,0
0,good,yeast.manual.11,0
0,good,yeast.manual.2,6.7611E-05
0,good,yeast.manual.3,0
0,good,yeast.manual.4,0
0,poor,yeast.manual.5,3.33333E-05
0,poor,yeast.manual.6,0
0,good,yeast.manual.7,6.66667E-05
0,poor,yeast.manual.8,3.7237E-05
0,poor,yeast.manual.9,0
