Quality,Day,Sample,Abun
good,0,wine.machine2.14..1,0.070125
good,0,wine.machine2.14..2,0.0701
good,0,wine.machine2.16,0.0944
good,0,wine.machine2.2,0.0853
good,0,wine.machine2.4,0.176925
good,0,wine.machine2.7..1,0.089475
good,0,wine.machine2.7..2,0.081925
good,0,wine.machine3.14..1,0.0343
good,0,wine.machine3.14..2,0.034475
good,0,wine.machine3.16,0.071428571
good,0,wine.machine3.2,0.07175
good,0,wine.machine3.4,0.06535
good,0,wine.machine3.7,0.052475
