Quanlity,Day,Sample,Abun
good,0,wine.machine2.14..1,0.009525
good,0,wine.machine2.14..2,0.00835
good,0,wine.machine2.16,0.00835
good,0,wine.machine2.2,0.009125
good,0,wine.machine2.4,0.009675
good,0,wine.machine2.7..1,0.00795
good,0,wine.machine2.7..2,0.00795
good,0,wine.machine3.14..1,0.037
good,0,wine.machine3.14..2,0.03985
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.0797
good,0,wine.machine3.4,0.064925
good,0,wine.machine3.7,0.05915
