Quality,Day,Sample,Abun
good,0,wine.machine2.14..1,5.00E-05
good,0,wine.machine2.14..2,0
good,0,wine.machine2.16,2.50E-05
good,0,wine.machine2.2,0
good,0,wine.machine2.4,0.000575
good,0,wine.machine2.7..1,0
good,0,wine.machine2.7..2,0
good,0,wine.machine3.14..1,0
good,0,wine.machine3.14..2,0
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.0001
good,0,wine.machine3.4,5.00E-05
good,0,wine.machine3.7,2.50E-05
