Quanlity,Day,Sample,Abun
good,0,wine.machine2.14..1,0.001275
good,0,wine.machine2.14..2,0.00135
good,0,wine.machine2.16,0.001325
good,0,wine.machine2.2,0.001375
good,0,wine.machine2.4,0.004425
good,0,wine.machine2.7..1,0.001425
good,0,wine.machine2.7..2,0.001875
good,0,wine.machine3.14..1,0.02675
good,0,wine.machine3.14..2,0.026475
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.07005
good,0,wine.machine3.4,0.05335
good,0,wine.machine3.7,0.046775
