Quality,Day,Sample,Abun
good,0,wine.machine2.14..1,0.002925
good,0,wine.machine2.14..2,0.003875
good,0,wine.machine2.16,0.002825
good,0,wine.machine2.2,0.004
good,0,wine.machine2.4,0.003725
good,0,wine.machine2.7..1,0.00365
good,0,wine.machine2.7..2,0.0043
good,0,wine.machine3.14..1,0.00085
good,0,wine.machine3.14..2,0.0007
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.002125
good,0,wine.machine3.4,0.002325
good,0,wine.machine3.7,0.0014
