Quality,Day,Sample,Abun
good,0,wine.machine2.14..1,0.005975
good,0,wine.machine2.14..2,0.005925
good,0,wine.machine2.16,0.00585
good,0,wine.machine2.2,0.008
good,0,wine.machine2.4,0.002975
good,0,wine.machine2.7..1,0.004875
good,0,wine.machine2.7..2,0.00735
good,0,wine.machine3.14..1,0.0008
good,0,wine.machine3.14..2,0.000625
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.002025
good,0,wine.machine3.4,0.001475
good,0,wine.machine3.7,0.00085
