Quanlity,Day,Sample,Abun
good,0,wine.machine2.14..1,0.0001
good,0,wine.machine2.14..2,7.50E-05
good,0,wine.machine2.16,7.50E-05
good,0,wine.machine2.2,5.00E-05
good,0,wine.machine2.4,7.50E-05
good,0,wine.machine2.7..1,0.00015
good,0,wine.machine2.7..2,7.50E-05
good,0,wine.machine3.14..1,0.011275
good,0,wine.machine3.14..2,0.0124
good,0,wine.machine3.16,0
good,0,wine.machine3.2,0.047125
good,0,wine.machine3.4,0.0418
good,0,wine.machine3.7,0.02555
